Date,URM,LRM,Distance,Year,month,dom
10/14/2002,80.8,74,6.8,2002,10,14
10/14/2002,76.6,74,2.6,2002,10,14
10/20/2002,82.9,74,8.9,2002,10,20
10/3/2002,78.3,74,4.3,2002,10,3
10/3/2002,78.2,74,4.2,2002,10,3
10/3/2002,76.6,74,2.6,2002,10,3
10/8/2002,79.9,74,5.9,2002,10,8
10/9/2002,79.6,74,5.6,2002,10,9
10/9/2002,79,74,5,2002,10,9
6/10/2002,79.6,74,5.6,2002,6,10
6/13/2002,64.1,57.5,6.6,2002,6,13
6/20/2002,82.2,74,8.2,2002,6,20
6/20/2002,76.6,74,2.6,2002,6,20
6/20/2002,74.6,74,0.6,2002,6,20
6/21/2002,84.9,74,10.9,2002,6,21
6/25/2002,64.1,57.5,6.6,2002,6,25
6/26/2002,91.9,74,17.9,2002,6,26
6/27/2002,85.1,74,11.1,2002,6,27
6/28/2002,84.7,74,10.7,2002,6,28
6/29/2002,92.4,74,18.4,2002,6,29
6/30/2002,85.1,74,11.1,2002,6,30
6/6/2002,84.1,74,10.1,2002,6,6
7/10/2002,94.7,74,20.7,2002,7,10
7/10/2002,94,74,20,2002,7,10
7/11/2002,94,74,20,2002,7,11
7/12/2002,95.1,74,21.1,2002,7,12
7/15/2002,94,74,20,2002,7,15
7/16/2002,93.1,74,19.1,2002,7,16
7/18/2002,93.1,74,19.1,2002,7,18
7/19/2002,91.9,74,17.9,2002,7,19
7/2/2002,94,74,20,2002,7,2
7/3/2002,94.6,74,20.6,2002,7,3
7/4/2002,94,74,20,2002,7,4
7/5/2002,86.4,74,12.4,2002,7,5
7/6/2002,92.5,74,18.5,2002,7,6
7/8/2002,93.3,74,19.3,2002,7,8
7/9/2002,93.3,74,19.3,2002,7,9
8/18/2002,91,74,17,2002,8,18
8/20/2002,116.1,74,42.1,2002,8,20
8/25/2002,76.6,74,2.6,2002,8,25
9/11/2002,93.2,74,19.2,2002,9,11
9/30/2002,79.9,74,5.9,2002,9,30
10/2/2003,87.1,74,13.1,2003,10,2
10/29/2003,97.2,74,23.2,2003,10,29
10/30/2003,92.6,74,18.6,2003,10,30
8/11/2003,71.8,57.5,14.3,2003,8,11
8/12/2003,61.2,57.5,3.7,2003,8,12
8/16/2003,61.2,57.5,3.7,2003,8,16
8/5/2003,68.7,57.5,11.2,2003,8,5
8/5/2003,64,57.5,6.5,2003,8,5
9/20/2003,94,74,20,2003,9,20
9/21/2003,94,74,20,2003,9,21
9/6/2003,107.7,74,33.7,2003,9,6
10/1/2004,109.1,74,35.1,2004,10,1
10/2/2004,109.1,74,35.1,2004,10,2
10/3/2004,104.5,74,30.5,2004,10,3
10/4/2004,97.4,74,23.4,2004,10,4
10/5/2004,94.8,74,20.8,2004,10,5
10/6/2004,104.5,74,30.5,2004,10,6
6/16/2004,75.6,74,1.6,2004,6,16
6/17/2004,80,74,6,2004,6,17
6/19/2004,84.3,74,10.3,2004,6,19
6/21/2004,89.8,74,15.8,2004,6,21
6/22/2004,90,74,16,2004,6,22
6/23/2004,90,74,16,2004,6,23
6/24/2004,154.9,152.5,2.4,2004,6,24
6/24/2004,92.3,74,18.3,2004,6,24
6/26/2004,154.9,152.5,2.4,2004,6,26
6/26/2004,93.9,74,19.9,2004,6,26
6/27/2004,94.2,74,20.2,2004,6,27
6/28/2004,156.5,152.5,4,2004,6,28
6/28/2004,94.4,74,20.4,2004,6,28
6/29/2004,87.9,74,13.9,2004,6,29
7/1/2004,83.6,74,9.6,2004,7,1
7/10/2004,95.7,74,21.7,2004,7,10
7/11/2004,162.5,152.5,10,2004,7,11
7/12/2004,163.6,152.5,11.1,2004,7,12
7/13/2004,163.4,152.5,10.9,2004,7,13
7/14/2004,162.7,152.5,10.2,2004,7,14
7/15/2004,164,152.5,11.5,2004,7,15
7/16/2004,164.3,152.5,11.8,2004,7,16
7/17/2004,136.3,132,4.3,2004,7,17
7/17/2004,100.1,74,26.1,2004,7,17
7/18/2004,135.7,132,3.7,2004,7,18
7/18/2004,99,74,25,2004,7,18
7/19/2004,164.3,152.5,11.8,2004,7,19
7/20/2004,164.5,152.5,12,2004,7,20
7/20/2004,99.5,74,25.5,2004,7,20
7/21/2004,99.8,74,25.8,2004,7,21
7/22/2004,135.3,132,3.3,2004,7,22
7/22/2004,99.5,74,25.5,2004,7,22
7/23/2004,135.8,132,3.8,2004,7,23
7/31/2004,160.8,152.5,8.3,2004,7,31
7/5/2004,154.5,152.5,2,2004,7,5
7/6/2004,155.4,152.5,2.9,2004,7,6
7/7/2004,155.5,152.5,3,2004,7,7
7/8/2004,159.8,152.5,7.3,2004,7,8
8/10/2004,164.3,152.5,11.8,2004,8,10
8/10/2004,90.9,74,16.9,2004,8,10
8/11/2004,116.2,74,42.2,2004,8,11
8/12/2004,88.1,74,14.1,2004,8,12
8/13/2004,164.6,152.5,12.1,2004,8,13
8/13/2004,99.5,74,25.5,2004,8,13
8/14/2004,164.9,152.5,12.4,2004,8,14
8/14/2004,99,74,25,2004,8,14
8/15/2004,164.8,152.5,12.3,2004,8,15
8/15/2004,116.2,74,42.2,2004,8,15
8/16/2004,134.3,132,2.3,2004,8,16
8/16/2004,96.8,74,22.8,2004,8,16
8/2/2004,164,152.5,11.5,2004,8,2
8/22/2004,164.9,152.5,12.4,2004,8,22
8/23/2004,167.4,152.5,14.9,2004,8,23
8/24/2004,166.5,152.5,14,2004,8,24
8/25/2004,167.3,152.5,14.8,2004,8,25
8/27/2004,167.3,152.5,14.8,2004,8,27
8/28/2004,135.4,132,3.4,2004,8,28
8/29/2004,166.8,152.5,14.3,2004,8,29
8/3/2004,81.4,74,7.4,2004,8,3
8/4/2004,155.9,152.5,3.4,2004,8,4
8/5/2004,155.9,152.5,3.4,2004,8,5
8/6/2004,155.9,152.5,3.4,2004,8,6
8/7/2004,162.9,152.5,10.4,2004,8,7
8/8/2004,163.9,152.5,11.4,2004,8,8
8/8/2004,163.6,152.5,11.1,2004,8,8
8/9/2004,164.3,152.5,11.8,2004,8,9
8/9/2004,164,152.5,11.5,2004,8,9
9/1/2004,104.5,74,30.5,2004,9,1
9/10/2004,110.1,74,36.1,2004,9,10
9/11/2004,109.5,74,35.5,2004,9,11
9/12/2004,99.1,74,25.1,2004,9,12
9/12/2004,99.1,74,25.1,2004,9,12
9/13/2004,109.1,74,35.1,2004,9,13
9/14/2004,109.1,74,35.1,2004,9,14
9/15/2004,109.8,74,35.8,2004,9,15
9/16/2004,137,132,5,2004,9,16
9/16/2004,109.8,74,35.8,2004,9,16
9/17/2004,110,74,36,2004,9,17
9/18/2004,110,74,36,2004,9,18
9/19/2004,109.1,74,35.1,2004,9,19
9/20/2004,109.1,74,35.1,2004,9,20
9/21/2004,109.1,74,35.1,2004,9,21
9/22/2004,163.8,152.5,11.3,2004,9,22
9/22/2004,108.9,74,34.9,2004,9,22
9/22/2004,99.8,74,25.8,2004,9,22
9/23/2004,164.3,152.5,11.8,2004,9,23
9/23/2004,108.9,74,34.9,2004,9,23
9/23/2004,99.8,74,25.8,2004,9,23
9/24/2004,164.5,152.5,12,2004,9,24
9/24/2004,108.9,74,34.9,2004,9,24
9/24/2004,99.8,74,25.8,2004,9,24
9/25/2004,108.2,74,34.2,2004,9,25
9/25/2004,99.8,74,25.8,2004,9,25
9/26/2004,164.9,152.5,12.4,2004,9,26
9/26/2004,108.2,74,34.2,2004,9,26
9/26/2004,99.8,74,25.8,2004,9,26
9/27/2004,107.6,74,33.6,2004,9,27
9/27/2004,99.8,74,25.8,2004,9,27
9/29/2004,99.8,74,25.8,2004,9,29
9/3/2004,105.8,74,31.8,2004,9,3
9/3/2004,100.1,74,26.1,2004,9,3
9/30/2004,107.6,74,33.6,2004,9,30
9/30/2004,99.8,74,25.8,2004,9,30
9/7/2004,135.4,132,3.4,2004,9,7
9/7/2004,106.2,74,32.2,2004,9,7
9/8/2004,163.6,152.5,11.1,2004,9,8
9/8/2004,98.9,74,24.9,2004,9,8
9/9/2004,108.9,74,34.9,2004,9,9
10/30/2005,58.6,57.5,1.1,2005,10,30
10/31/2005,72.5,57.5,15,2005,10,31
7/23/2005,72.2,57.5,14.7,2005,7,23
7/24/2005,76.2,74,2.2,2005,7,24
7/26/2005,77.5,74,3.5,2005,7,26
7/26/2005,72,57.5,14.5,2005,7,26
7/27/2005,77.5,74,3.5,2005,7,27
7/28/2005,81.6,74,7.6,2005,7,28
7/29/2005,84.4,74,10.4,2005,7,29
7/30/2005,85.8,74,11.8,2005,7,30
7/31/2005,84.8,74,10.8,2005,7,31
8/1/2005,84.8,74,10.8,2005,8,1
8/1/2005,65,57.5,7.5,2005,8,1
8/1/2005,64.6,57.5,7.1,2005,8,1
8/10/2005,92.6,74,18.6,2005,8,10
8/11/2005,92.1,74,18.1,2005,8,11
8/13/2005,75.8,74,1.8,2005,8,13
8/14/2005,72.6,57.5,15.1,2005,8,14
8/15/2005,69.5,57.5,12,2005,8,15
8/16/2005,67.8,57.5,10.3,2005,8,16
8/2/2005,91,74,17,2005,8,2
8/2/2005,64.9,57.5,7.4,2005,8,2
8/24/2005,72.1,57.5,14.6,2005,8,24
8/27/2005,155.3,152.5,2.8,2005,8,27
8/27/2005,86.1,74,12.1,2005,8,27
8/28/2005,155.9,152.5,3.4,2005,8,28
8/28/2005,83,74,9,2005,8,28
8/29/2005,83,74,9,2005,8,29
8/3/2005,91.4,74,17.4,2005,8,3
8/3/2005,64.8,57.5,7.3,2005,8,3
8/30/2005,82.1,74,8.1,2005,8,30
8/31/2005,81.9,74,7.9,2005,8,31
8/4/2005,91.6,74,17.6,2005,8,4
8/5/2005,92.7,74,18.7,2005,8,5
8/6/2005,85.1,74,11.1,2005,8,6
8/7/2005,92.4,74,18.4,2005,8,7
8/8/2005,91.1,74,17.1,2005,8,8
8/9/2005,92.3,74,18.3,2005,8,9
8/9/2005,92,74,18,2005,8,9
9/1/2005,81.9,74,7.9,2005,9,1
9/14/2005,80,74,6,2005,9,14
9/15/2005,90.6,74,16.6,2005,9,15
9/16/2005,90,74,16,2005,9,16
9/17/2005,90.9,74,16.9,2005,9,17
9/18/2005,91.1,74,17.1,2005,9,18
9/19/2005,90.9,74,16.9,2005,9,19
9/2/2005,81.9,74,7.9,2005,9,2
9/20/2005,91.2,74,17.2,2005,9,20
9/21/2005,93.5,74,19.5,2005,9,21
9/23/2005,84.6,74,10.6,2005,9,23
9/24/2005,152.5,152.5,0,2005,9,24
9/24/2005,94.5,74,20.5,2005,9,24
9/26/2005,94.4,74,20.4,2005,9,26
9/26/2005,84.3,74,10.3,2005,9,26
9/27/2005,94.6,74,20.6,2005,9,27
9/27/2005,68.6,57.5,11.1,2005,9,27
9/28/2005,95.9,74,21.9,2005,9,28
9/29/2005,94.9,74,20.9,2005,9,29
9/29/2005,73.9,57.5,16.4,2005,9,29
9/3/2005,82.9,74,8.9,2005,9,3
9/30/2005,72.1,57.5,14.6,2005,9,30
10/1/2006,88.3,74,14.3,2006,10,1
10/4/2006,86.3,74,12.3,2006,10,4
10/5/2006,156.2,152.5,3.7,2006,10,5
10/5/2006,88.5,74,14.5,2006,10,5
10/6/2006,156.7,152.5,4.2,2006,10,6
10/6/2006,88.9,74,14.9,2006,10,6
10/7/2006,90,74,16,2006,10,7
10/8/2006,89.8,74,15.8,2006,10,8
5/22/2006,78.4,74,4.4,2006,5,22
5/22/2006,77.7,74,3.7,2006,5,22
5/23/2006,78.3,74,4.3,2006,5,23
5/24/2006,76.6,74,2.6,2006,5,24
5/25/2006,74.6,74,0.6,2006,5,25
5/26/2006,74.5,74,0.5,2006,5,26
5/27/2006,74.8,74,0.8,2006,5,27
6/15/2006,75.6,74,1.6,2006,6,15
6/16/2006,76.8,74,2.8,2006,6,16
6/17/2006,81.4,74,7.4,2006,6,17
6/18/2006,81.8,74,7.8,2006,6,18
6/18/2006,80,74,6,2006,6,18
6/19/2006,81.4,74,7.4,2006,6,19
6/19/2006,79.9,74,5.9,2006,6,19
6/20/2006,82.1,74,8.1,2006,6,20
6/21/2006,81.6,74,7.6,2006,6,21
6/22/2006,83,74,9,2006,6,22
6/23/2006,84,74,10,2006,6,23
6/24/2006,85.7,74,11.7,2006,6,24
6/25/2006,88.1,74,14.1,2006,6,25
6/26/2006,89.6,74,15.6,2006,6,26
7/20/2006,159.5,152.5,7,2006,7,20
7/20/2006,77.2,74,3.2,2006,7,20
7/23/2006,87.1,74,13.1,2006,7,23
7/24/2006,84.2,74,10.2,2006,7,24
7/25/2006,86.9,74,12.9,2006,7,25
7/26/2006,92.3,74,18.3,2006,7,26
7/27/2006,84.3,74,10.3,2006,7,27
7/6/2006,80,74,6,2006,7,6
9/19/2006,75.8,74,1.8,2006,9,19
9/21/2006,83.3,74,9.3,2006,9,21
9/22/2006,81,74,7,2006,9,22
9/23/2006,80.5,74,6.5,2006,9,23
9/24/2006,80.3,74,6.3,2006,9,24
9/25/2006,80.5,74,6.5,2006,9,25
9/26/2006,154.9,152.5,2.4,2006,9,26
9/27/2006,154.9,152.5,2.4,2006,9,27
9/27/2006,74.5,74,0.5,2006,9,27
9/28/2006,154,152.5,1.5,2006,9,28
9/28/2006,78.8,74,4.8,2006,9,28
9/29/2006,154,152.5,1.5,2006,9,29
9/30/2006,83.2,74,9.2,2006,9,30
10/10/2007,81,74,7,2007,10,10
10/10/2007,155.5,152.5,3,2007,10,10
10/11/2007,155.5,152.5,3,2007,10,11
10/12/2007,155.5,152.5,3,2007,10,12
10/13/2007,155.5,152.5,3,2007,10,13
10/14/2007,155,152.5,2.5,2007,10,14
10/15/2007,155,152.5,2.5,2007,10,15
10/16/2007,155,152.5,2.5,2007,10,16
10/17/2007,155.5,152.5,3,2007,10,17
10/18/2007,155,152.5,2.5,2007,10,18
10/19/2007,157,152.5,4.5,2007,10,19
10/20/2007,158,152.5,5.5,2007,10,20
10/21/2007,159,152.5,6.5,2007,10,21
10/22/2007,160,152.5,7.5,2007,10,22
10/23/2007,160,152.5,7.5,2007,10,23
10/24/2007,157,152.5,4.5,2007,10,24
10/25/2007,159,152.5,6.5,2007,10,25
10/26/2007,159.5,152.5,7,2007,10,26
10/27/2007,159,152.5,6.5,2007,10,27
10/28/2007,159,152.5,6.5,2007,10,28
10/29/2007,158.5,152,6.5,2007,10,29
10/3/2007,82.5,74,8.5,2007,10,3
10/30/2007,158.5,152.5,6,2007,10,30
10/31/2007,160,152.5,7.5,2007,10,31
10/4/2007,78.5,74,4.5,2007,10,4
10/5/2007,156,152.5,3.5,2007,10,5
10/6/2007,82,74,8,2007,10,6
10/6/2007,155.5,152.5,3,2007,10,6
10/9/2007,82,74,8,2007,10,9
10/9/2007,155.5,152.5,3,2007,10,9
6/30/2007,76.5,74,2.5,2007,6,30
7/1/2007,76.5,74,2.5,2007,7,1
7/14/2007,88.5,74,14.5,2007,7,14
7/15/2007,90,74,16,2007,7,15
7/16/2007,90,74,16,2007,7,16
7/17/2007,90,74,16,2007,7,17
7/18/2007,91.5,74,17.5,2007,7,18
7/19/2007,93,74,19,2007,7,19
7/2/2007,84.5,74,10.5,2007,7,2
7/20/2007,95,74,21,2007,7,20
7/23/2007,98,74,24,2007,7,23
7/24/2007,96,74,22,2007,7,24
7/25/2007,83.5,74,9.5,2007,7,25
7/3/2007,84.5,74,10.5,2007,7,3
7/4/2007,88,74,14,2007,7,4
7/5/2007,85.5,74,11.5,2007,7,5
7/6/2007,84,74,10,2007,7,6
7/7/2007,74,74,0,2007,7,7
7/9/2007,159.1,152.5,6.6,2007,7,9
8/12/2007,154,152.5,1.5,2007,8,12
8/13/2007,153,152.5,0.5,2007,8,13
8/14/2007,154,152.5,1.5,2007,8,14
8/15/2007,155.5,152.5,3,2007,8,15
8/16/2007,158.5,152.5,6,2007,8,16
8/17/2007,96.5,90.5,6,2007,8,17
8/17/2007,158,152.5,5.5,2007,8,17
8/18/2007,91,90.5,0.5,2007,8,18
8/18/2007,152.5,152.5,0,2007,8,18
8/19/2007,89,84,5,2007,8,19
8/19/2007,161,152.5,8.5,2007,8,19
8/2/2007,78,74,4,2007,8,2
8/20/2007,80,74,6,2007,8,20
8/20/2007,89,84,5,2007,8,20
8/20/2007,161,152.5,8.5,2007,8,20
8/21/2007,89.5,74,15.5,2007,8,21
8/21/2007,152.5,152.5,0,2007,8,21
8/22/2007,89.5,74,15.5,2007,8,22
8/22/2007,152.5,152.5,0,2007,8,22
8/23/2007,90.5,74,16.5,2007,8,23
8/23/2007,152.5,152.5,0,2007,8,23
8/24/2007,90.5,74,16.5,2007,8,24
8/24/2007,158.5,152.5,6,2007,8,24
8/25/2007,92,74,18,2007,8,25
8/25/2007,153,152.5,0.5,2007,8,25
8/26/2007,85.5,76.5,9,2007,8,26
8/27/2007,86,76.5,9.5,2007,8,27
8/27/2007,158.5,152.5,6,2007,8,27
8/28/2007,157,152.5,4.5,2007,8,28
8/29/2007,91,74,17,2007,8,29
8/29/2007,152.5,152.5,0,2007,8,29
8/30/2007,152.5,152.5,0,2007,8,30
8/31/2007,158.5,152.5,6,2007,8,31
9/1/2007,155,152.5,2.5,2007,9,1
9/10/2007,161,152.5,8.5,2007,9,10
9/11/2007,152.5,152.5,0,2007,9,11
9/12/2007,152.5,152.5,0,2007,9,12
9/13/2007,152.5,152.5,0,2007,9,13
9/14/2007,152.5,152.5,0,2007,9,14
9/15/2007,152.5,152.5,0,2007,9,15
9/16/2007,152.5,152.5,0,2007,9,16
9/17/2007,152.5,152.5,0,2007,9,17
9/18/2007,161,152.5,8.5,2007,9,18
9/19/2007,152.5,152.5,0,2007,9,19
9/2/2007,153,152.5,0.5,2007,9,2
9/20/2007,90.5,74,16.5,2007,9,20
9/20/2007,152.5,152.5,0,2007,9,20
9/29/2007,159.5,152.5,7,2007,9,29
9/30/2007,160,152.5,7.5,2007,9,30
9/6/2007,159,152.5,6.5,2007,9,6
9/7/2007,159.5,152.5,7,2007,9,7
9/8/2007,160,152.5,7.5,2007,9,8
9/9/2007,161,152.5,8.5,2007,9,9
8/13/2008,149.5,149.5,0,2008,8,13
8/14/2008,149.5,149.5,0,2008,8,14
8/15/2008,152.5,149.5,3,2008,8,15
8/16/2008,134,130.5,3.5,2008,8,16
10/10/2009,78,74.5,3.5,2009,10,10
10/11/2009,78,74.5,3.5,2009,10,11
10/12/2009,77,74.5,2.5,2009,10,12
10/18/2009,78,74.5,3.5,2009,10,18
10/4/2009,81.5,74.5,7,2009,10,4
10/5/2009,77,74.5,2.5,2009,10,5
10/6/2009,77,74.5,2.5,2009,10,6
10/7/2009,82,74.5,7.5,2009,10,7
10/8/2009,82,74.5,7.5,2009,10,8
10/9/2009,78,74.5,3.5,2009,10,9
7/19/2009,74,74,0,2009,7,19
7/20/2009,79,74,5,2009,7,20
7/21/2009,79.5,74,5.5,2009,7,21
7/22/2009,80,74,6,2009,7,22
7/23/2009,82,74,8,2009,7,23
7/24/2009,82,74,8,2009,7,24
7/25/2009,80,74,6,2009,7,25
7/26/2009,78.5,74,4.5,2009,7,26
7/27/2009,77.5,74,3.5,2009,7,27
7/28/2009,76.5,74,2.5,2009,7,28
8/10/2009,79,74.5,4.5,2009,8,10
8/11/2009,74.5,74.5,0,2009,8,11
8/11/2009,85,85,0,2009,8,11
8/12/2009,84,74.5,9.5,2009,8,12
8/13/2009,82.5,74.5,8,2009,8,13
8/14/2009,83,74.5,8.5,2009,8,14
8/15/2009,81,74.5,6.5,2009,8,15
8/16/2009,81,74.5,6.5,2009,8,16
8/17/2009,80.5,74.5,6,2009,8,17
8/18/2009,77.5,74.5,3,2009,8,18
8/21/2009,75,74.5,0.5,2009,8,21
8/22/2009,90,85,5,2009,8,22
8/23/2009,81,74.5,6.5,2009,8,23
8/23/2009,86.5,85.5,1,2009,8,23
8/24/2009,84,74.5,9.5,2009,8,24
8/25/2009,80,74.5,5.5,2009,8,25
8/6/2009,82,74.5,7.5,2009,8,6
8/7/2009,79,74.5,4.5,2009,8,7
8/8/2009,79.5,74.5,5,2009,8,8
8/9/2009,84,74.5,9.5,2009,8,9
9/3/2009,81.5,74.5,7,2009,9,3
9/3/2009,91,85.5,5.5,2009,9,3
9/4/2009,81.5,74.5,7,2009,9,4
9/4/2009,91,85.5,5.5,2009,9,4
9/5/2009,82,74.5,7.5,2009,9,5
9/5/2009,92,85.5,6.5,2009,9,5
9/6/2009,82,74.5,7.5,2009,9,6
9/6/2009,90.5,85.5,5,2009,9,6
9/7/2009,80.5,74.5,6,2009,9,7
10/10/2010,89.5,74,15.5,2010,10,10
10/10/2010,159.5,152.5,7,2010,10,10
10/11/2010,89.5,74,15.5,2010,10,11
10/11/2010,160,152.5,7.5,2010,10,11
10/12/2010,89.5,74,15.5,2010,10,12
10/12/2010,159.5,152.5,7,2010,10,12
10/13/2010,89.5,74,15.5,2010,10,13
10/13/2010,160.5,152.5,8,2010,10,13
10/14/2010,89,74,15,2010,10,14
10/14/2010,161,152.5,8.5,2010,10,14
10/15/2010,89,74,15,2010,10,15
10/15/2010,161,152.5,8.5,2010,10,15
10/16/2010,86.5,74,12.5,2010,10,16
10/16/2010,161,152.5,8.5,2010,10,16
10/17/2010,88,74,14,2010,10,17
10/17/2010,159.5,152.5,7,2010,10,17
